time,bf500p,bf500n,i500p,i500n,q500p,q500n
1.808156e-07,5.100910e-01,6.026103e-01,9.751604e-01,9.559416e-01,1.022827e+00,9.078073e-01
1.808196e-07,5.091832e-01,6.029919e-01,9.751869e-01,9.559220e-01,1.022834e+00,9.078037e-01
1.808236e-07,5.082865e-01,6.033698e-01,9.752138e-01,9.559020e-01,1.022841e+00,9.077997e-01
1.808276e-07,5.074012e-01,6.037439e-01,9.752410e-01,9.558818e-01,1.022848e+00,9.077955e-01
1.808316e-07,5.065272e-01,6.041143e-01,9.752686e-01,9.558614e-01,1.022856e+00,9.077909e-01
1.808356e-07,5.056648e-01,6.044806e-01,9.752964e-01,9.558407e-01,1.022864e+00,9.077860e-01
1.808396e-07,5.048140e-01,6.048430e-01,9.753247e-01,9.558197e-01,1.022872e+00,9.077808e-01
1.808436e-07,5.039749e-01,6.052013e-01,9.753532e-01,9.557985e-01,1.022880e+00,9.077753e-01
1.808476e-07,5.031476e-01,6.055554e-01,9.753820e-01,9.557770e-01,1.022889e+00,9.077696e-01
1.808516e-07,5.023321e-01,6.059051e-01,9.754111e-01,9.557553e-01,1.022898e+00,9.077636e-01
1.808556e-07,5.015287e-01,6.062506e-01,9.754406e-01,9.557334e-01,1.022908e+00,9.077573e-01
1.808596e-07,5.007373e-01,6.065916e-01,9.754703e-01,9.557112e-01,1.022918e+00,9.077507e-01
1.808636e-07,4.999583e-01,6.069283e-01,9.755003e-01,9.556888e-01,1.022928e+00,9.077439e-01
1.808676e-07,4.991918e-01,6.072606e-01,9.755305e-01,9.556662e-01,1.022938e+00,9.077368e-01
1.808716e-07,4.984381e-01,6.075887e-01,9.755611e-01,9.556434e-01,1.022948e+00,9.077294e-01
1.808756e-07,4.976972e-01,6.079125e-01,9.755919e-01,9.556204e-01,1.022959e+00,9.077219e-01
1.808796e-07,4.969695e-01,6.082321e-01,9.756229e-01,9.555972e-01,1.022970e+00,9.077140e-01
